,Season,Game_ID,Game_Date,Away_Team,Home_Team,Year,Rivalry,Day_Code,Holiday,First,Last,Home_All_Stars,Away_All_Stars,Home_Market_Size,Away_Market_Size,Home_Championships,Away_Championships,Home_Playoffs,Away_Playoffs,Home_Twitter,Away_Twitter,Home_Win_Pct,Away_Win_Pct,Total_Viewers
1218,2017-18,21700252,11/21/2017,CHI,LAL,1,0,1,0,0,0,0.0,0.0,17054.0,9474.0,16.0,6.0,12.0,10.0,4.81,2.505,0.411764705882,0.214285714286,30429
1219,2017-18,21700254,11/22/2017,BKN,CLE,1,0,2,1,0,0,2.0,0.0,4053.0,19995.0,1.0,0.0,7.0,9.0,1.138,0.648,0.588235294118,0.375,31351
1220,2017-18,21700265,11/22/2017,CHI,UTA,1,0,2,1,0,0,0.0,0.0,2505.0,9474.0,0.0,6.0,8.0,10.0,0.455,2.505,0.388888888889,0.2,4824
1221,2017-18,21700259,11/22/2017,DEN,HOU,1,0,2,1,0,0,1.0,0.0,6579.0,3921.0,2.0,0.0,9.0,10.0,0.985,0.476,0.764705882353,0.588235294118,7250
1222,2017-18,21700263,11/22/2017,GSW,OKC,1,0,2,1,0,0,2.0,4.0,1737.0,6750.0,1.0,4.0,8.0,5.0,1.285,1.688,0.4375,0.764705882353,50627
1223,2017-18,21700256,11/22/2017,LAC,ATL,1,0,2,1,0,0,0.0,0.0,6032.0,17054.0,1.0,0.0,9.0,6.0,0.53,0.93,0.176470588235,0.3125,4710
1224,2017-18,21700264,11/22/2017,MIL,PHX,1,0,2,1,0,0,0.0,1.0,4545.0,2255.0,0.0,1.0,7.0,7.0,0.513,0.462,0.388888888889,0.5,12829
1225,2017-18,21700261,11/22/2017,ORL,MIN,1,0,2,1,0,0,2.0,0.0,4667.0,3592.0,0.0,0.0,4.0,9.0,0.458,1.337,0.588235294118,0.470588235294,5382
1226,2017-18,21700255,11/22/2017,POR,PHI,1,0,2,1,0,0,1.0,1.0,7468.0,3010.0,3.0,1.0,8.0,9.0,0.618,0.576,0.5625,0.588235294118,19537
1227,2017-18,21700262,11/22/2017,SAS,NOP,1,0,2,1,0,0,2.0,1.0,1559.0,2193.0,0.0,5.0,6.0,16.0,0.457,1.278,0.529411764706,0.647058823529,6991
1228,2017-18,21700253,11/22/2017,WAS,CHA,1,0,2,1,0,0,1.0,2.0,3462.0,5982.0,0.0,1.0,5.0,6.0,0.516,0.493,0.4375,0.588235294118,16110
1229,2017-18,21700270,11/24/2017,CHA,CLE,1,0,4,0,0,0,2.0,1.0,4053.0,3462.0,1.0,0.0,7.0,5.0,1.138,0.516,0.611111111111,0.470588235294,36241
1230,2017-18,21700276,11/24/2017,CHI,GSW,1,0,4,0,0,0,2.0,0.0,6750.0,9474.0,4.0,6.0,5.0,10.0,1.688,2.505,0.722222222222,0.1875,24464
1231,2017-18,21700273,11/24/2017,DET,OKC,1,0,4,0,0,0,2.0,1.0,1737.0,4938.0,1.0,3.0,8.0,9.0,1.285,0.518,0.470588235294,0.647058823529,21152
1232,2017-18,21700274,11/24/2017,MEM,DEN,1,0,4,0,0,0,0.0,0.0,3921.0,1604.0,0.0,0.0,10.0,9.0,0.476,0.549,0.555555555556,0.411764705882,6568
1233,2017-18,21700272,11/24/2017,MIA,MIN,1,0,4,0,0,0,2.0,1.0,4667.0,3842.0,0.0,3.0,4.0,12.0,0.458,3.335,0.611111111111,0.470588235294,8133
1234,2017-18,21700275,11/24/2017,NOP,PHX,1,0,4,0,0,0,0.0,2.0,4545.0,1559.0,0.0,0.0,7.0,6.0,0.513,0.457,0.368421052632,0.555555555556,6047
1235,2017-18,21700268,11/24/2017,NYK,ATL,1,0,4,0,0,0,0.0,1.0,6032.0,19995.0,1.0,2.0,9.0,5.0,0.53,1.393,0.166666666667,0.588235294118,16922
1236,2017-18,21700269,11/24/2017,ORL,BOS,1,0,4,0,0,0,2.0,0.0,6448.0,3592.0,17.0,0.0,12.0,9.0,1.863,1.337,0.842105263158,0.444444444444,24154
1237,2017-18,21700267,11/24/2017,POR,BKN,1,0,4,0,0,0,0.0,1.0,19995.0,3010.0,0.0,1.0,9.0,9.0,0.648,0.576,0.352941176471,0.555555555556,12702
1238,2017-18,21700271,11/24/2017,TOR,IND,1,0,4,0,0,0,1.0,2.0,2642.0,7566.0,0.0,0.0,11.0,7.0,0.716,1.095,0.555555555556,0.647058823529,11977
1239,2017-18,21700281,11/25/2017,BOS,IND,1,0,5,0,0,0,0.0,2.0,2642.0,6448.0,0.0,17.0,11.0,12.0,0.716,1.863,0.578947368421,0.85,21985
1240,2017-18,21700286,11/25/2017,LAC,SAC,1,0,5,0,0,0,0.0,0.0,3400.0,17054.0,1.0,0.0,6.0,6.0,0.459,0.93,0.277777777778,0.352941176471,9711
1241,2017-18,21700285,11/25/2017,MIL,UTA,1,0,5,0,0,0,0.0,1.0,2505.0,2255.0,0.0,1.0,8.0,7.0,0.455,0.462,0.421052631579,0.529411764706,10187
1242,2017-18,21700284,11/25/2017,NOP,GSW,1,0,5,0,0,0,3.0,2.0,6750.0,1559.0,4.0,0.0,5.0,6.0,1.688,0.457,0.736842105263,0.578947368421,34714
1243,2017-18,21700282,11/25/2017,NYK,HOU,1,0,5,0,0,0,1.0,1.0,6579.0,19995.0,2.0,2.0,9.0,5.0,0.985,1.393,0.777777777778,0.555555555556,17963
1244,2017-18,21700283,11/25/2017,OKC,DAL,1,0,5,0,0,0,0.0,2.0,7090.0,1737.0,1.0,1.0,15.0,8.0,0.879,1.285,0.210526315789,0.444444444444,15841
1245,2017-18,21700278,11/25/2017,ORL,PHI,1,0,5,0,0,0,1.0,0.0,7468.0,3592.0,3.0,0.0,8.0,9.0,0.618,1.337,0.588235294118,0.421052631579,20171
1246,2017-18,21700279,11/25/2017,POR,WAS,1,0,5,0,0,0,1.0,1.0,5982.0,3010.0,1.0,1.0,6.0,9.0,0.493,0.576,0.555555555556,0.578947368421,11778
1247,2017-18,21700277,11/25/2017,SAS,CHA,1,0,5,0,0,0,1.0,1.0,3462.0,2193.0,0.0,5.0,5.0,16.0,0.516,1.278,0.444444444444,0.611111111111,14626
1248,2017-18,21700280,11/25/2017,TOR,ATL,1,0,5,0,0,0,0.0,2.0,6032.0,7566.0,1.0,0.0,9.0,7.0,0.53,1.095,0.210526315789,0.611111111111,6492
1249,2017-18,21700289,11/26/2017,BKN,MEM,1,0,6,0,0,0,0.0,0.0,1604.0,19995.0,0.0,0.0,9.0,9.0,0.549,0.648,0.388888888889,0.333333333333,12392
1250,2017-18,21700287,11/26/2017,MIA,CHI,1,1,6,0,0,0,0.0,1.0,9474.0,3842.0,6.0,3.0,10.0,12.0,2.505,3.335,0.176470588235,0.5,14348
1251,2017-18,21700294,11/27/2017,BKN,HOU,1,0,0,0,0,0,1.0,0.0,6579.0,19995.0,2.0,0.0,9.0,9.0,0.985,0.648,0.789473684211,0.368421052632,11386
1252,2017-18,21700291,11/27/2017,CLE,PHI,1,0,0,0,0,0,1.0,2.0,7468.0,4053.0,3.0,1.0,8.0,7.0,0.618,1.138,0.611111111111,0.631578947368,41067
1253,2017-18,21700292,11/27/2017,DET,BOS,1,1,0,0,0,0,2.0,1.0,6448.0,4938.0,17.0,3.0,12.0,9.0,1.863,0.518,0.857142857143,0.666666666667,29520
1254,2017-18,21700297,11/27/2017,LAL,LAC,1,1,0,0,0,0,0.0,0.0,17054.0,17054.0,0.0,16.0,6.0,12.0,0.93,4.81,0.388888888889,0.421052631579,24798
1255,2017-18,21700290,11/27/2017,ORL,IND,1,0,0,0,0,0,1.0,0.0,2642.0,3592.0,0.0,0.0,11.0,9.0,0.716,1.337,0.55,0.4,8687
1256,2017-18,21700293,11/27/2017,POR,NYK,1,0,0,0,0,0,1.0,1.0,19995.0,3010.0,2.0,1.0,5.0,9.0,1.393,0.576,0.526315789474,0.6,10552
1257,2017-18,21700296,11/27/2017,SAC,GSW,1,0,0,0,0,0,2.0,0.0,6750.0,3400.0,4.0,1.0,5.0,6.0,1.688,0.459,0.75,0.263157894737,27174
1258,2017-18,21700301,11/28/2017,DEN,UTA,1,0,1,0,0,0,0.0,0.0,2505.0,3921.0,0.0,0.0,8.0,10.0,0.455,0.476,0.45,0.578947368421,8901
1259,2017-18,21700298,11/28/2017,MIA,CLE,1,0,1,0,0,0,2.0,1.0,4053.0,3842.0,1.0,3.0,7.0,12.0,1.138,3.335,0.65,0.526315789474,31545
1260,2017-18,21700302,11/28/2017,MIL,SAC,1,0,1,0,0,0,0.0,1.0,3400.0,2255.0,1.0,1.0,6.0,7.0,0.459,0.462,0.3,0.5,10366
1261,2017-18,21700299,11/28/2017,PHX,CHI,1,0,1,0,0,0,0.0,0.0,9474.0,4545.0,6.0,0.0,10.0,7.0,2.505,0.513,0.166666666667,0.333333333333,9264
1262,2017-18,21700300,11/28/2017,WAS,MIN,1,0,1,0,0,0,2.0,1.0,4667.0,5982.0,0.0,1.0,4.0,6.0,0.458,0.493,0.6,0.526315789474,18525
1263,2017-18,21700310,11/29/2017,BKN,DAL,1,0,2,0,0,0,0.0,0.0,7090.0,19995.0,1.0,0.0,15.0,9.0,0.879,0.648,0.238095238095,0.35,7684
1264,2017-18,21700307,11/29/2017,CHA,TOR,1,0,2,0,0,0,2.0,0.0,7566.0,3462.0,0.0,0.0,7.0,5.0,1.095,0.516,0.631578947368,0.421052631579,6113
1265,2017-18,21700312,11/29/2017,GSW,LAL,1,0,2,0,0,0,0.0,4.0,17054.0,6750.0,16.0,4.0,12.0,5.0,4.81,1.688,0.4,0.714285714286,44210
1266,2017-18,21700308,11/29/2017,IND,HOU,1,0,2,0,0,0,1.0,1.0,6579.0,2642.0,2.0,0.0,9.0,11.0,0.985,0.716,0.8,0.571428571429,12330
1267,2017-18,21700311,11/29/2017,MEM,SAS,1,0,2,0,0,0,1.0,0.0,2193.0,1604.0,5.0,0.0,16.0,9.0,1.278,0.549,0.65,0.368421052632,10860
1268,2017-18,21700306,11/29/2017,MIA,NYK,1,1,2,0,0,0,1.0,1.0,19995.0,3842.0,2.0,3.0,5.0,12.0,1.393,3.335,0.5,0.5,9692
1269,2017-18,21700309,11/29/2017,MIN,NOP,1,0,2,0,0,0,2.0,2.0,1559.0,4667.0,0.0,0.0,6.0,4.0,0.457,0.458,0.55,0.571428571429,9308
1270,2017-18,21700304,11/29/2017,OKC,ORL,1,0,2,0,0,0,0.0,2.0,3592.0,1737.0,0.0,1.0,9.0,8.0,1.337,1.285,0.380952380952,0.421052631579,21797
1271,2017-18,21700303,11/29/2017,PHX,DET,1,0,2,0,0,0,1.0,0.0,4938.0,4545.0,3.0,0.0,9.0,7.0,0.518,0.513,0.684210526316,0.363636363636,6618
1272,2017-18,21700305,11/29/2017,WAS,PHI,1,0,2,0,0,0,1.0,1.0,7468.0,5982.0,3.0,1.0,8.0,6.0,0.618,0.493,0.578947368421,0.55,23808
1273,2017-18,21700316,11/30/2017,MIL,POR,1,0,3,0,0,0,1.0,1.0,3010.0,2255.0,1.0,1.0,9.0,7.0,0.576,0.462,0.619047619048,0.526315789474,13037
1274,2017-18,21700314,11/30/2017,PHI,BOS,1,1,3,0,0,0,2.0,0.0,6448.0,7468.0,17.0,3.0,12.0,8.0,1.863,0.618,0.818181818182,0.6,35019
1275,2017-18,21700317,11/30/2017,UTA,LAC,1,0,3,0,0,0,0.0,0.0,17054.0,2505.0,0.0,0.0,6.0,8.0,0.93,0.455,0.421052631579,0.47619047619,9993
1276,2017-18,21700318,12/1/2017,GSW,ORL,1,0,4,0,0,0,0.0,4.0,3592.0,6750.0,0.0,4.0,9.0,5.0,1.337,1.688,0.409090909091,0.727272727273,33898
1277,2017-18,21700319,12/1/2017,IND,TOR,1,0,4,0,0,0,2.0,1.0,7566.0,2642.0,0.0,0.0,7.0,11.0,1.095,0.716,0.65,0.545454545455,12217
1278,2017-18,21700324,12/1/2017,MIN,OKC,1,0,4,0,0,0,2.0,2.0,1737.0,4667.0,1.0,0.0,8.0,4.0,1.285,0.458,0.4,0.590909090909,29209
1279,2017-18,21700325,12/1/2017,NOP,UTA,1,0,4,0,0,0,0.0,2.0,2505.0,1559.0,0.0,0.0,8.0,6.0,0.455,0.457,0.5,0.52380952381,15092
1280,2017-18,21700322,12/1/2017,SAC,CHI,1,0,4,0,0,0,0.0,0.0,9474.0,3400.0,6.0,1.0,10.0,6.0,2.505,0.459,0.15,0.285714285714,6644
1281,2017-18,21700323,12/1/2017,SAS,MEM,1,0,4,0,0,0,0.0,1.0,1604.0,2193.0,0.0,5.0,9.0,16.0,0.549,1.278,0.35,0.666666666667,9731
1282,2017-18,21700332,12/2/2017,LAL,DEN,1,0,5,0,0,0,0.0,0.0,3921.0,17054.0,0.0,16.0,10.0,12.0,0.476,4.81,0.571428571429,0.380952380952,22263
1283,2017-18,21700333,12/2/2017,NOP,POR,1,0,5,0,0,0,1.0,2.0,3010.0,1559.0,1.0,0.0,9.0,6.0,0.576,0.457,0.590909090909,0.5,10373
1284,2017-18,21700326,12/2/2017,PHX,BOS,1,0,5,0,0,0,2.0,0.0,6448.0,4545.0,17.0,0.0,12.0,7.0,1.863,0.513,0.826086956522,0.347826086957,18962
1285,2017-18,21700331,12/2/2017,SAC,MIL,1,0,5,0,0,0,1.0,0.0,2255.0,3400.0,1.0,1.0,7.0,6.0,0.462,0.459,0.55,0.318181818182,12782
1286,2017-18,21700335,12/3/2017,GSW,MIA,1,0,6,0,0,0,1.0,4.0,3842.0,6750.0,3.0,4.0,12.0,5.0,3.335,1.688,0.5,0.739130434783,27090
1287,2017-18,21700338,12/3/2017,HOU,LAL,1,0,6,0,0,0,0.0,1.0,17054.0,6579.0,16.0,2.0,12.0,9.0,4.81,0.985,0.363636363636,0.809523809524,23808
1288,2017-18,21700336,12/3/2017,LAC,MIN,1,0,6,0,0,0,2.0,0.0,4667.0,17054.0,0.0,0.0,4.0,6.0,0.458,0.93,0.565217391304,0.380952380952,12297
1289,2017-18,21700337,12/3/2017,SAS,OKC,1,0,6,0,0,0,2.0,1.0,1737.0,2193.0,1.0,5.0,8.0,16.0,1.285,1.278,0.428571428571,0.681818181818,30260
1290,2017-18,21700342,12/4/2017,BKN,ATL,1,0,0,0,0,0,0.0,0.0,6032.0,19995.0,1.0,0.0,9.0,9.0,0.53,0.648,0.227272727273,0.363636363636,3085
1291,2017-18,21700344,12/4/2017,CLE,CHI,1,1,0,0,0,0,0.0,2.0,9474.0,4053.0,6.0,1.0,10.0,7.0,2.505,1.138,0.142857142857,0.695652173913,18323
1292,2017-18,21700347,12/4/2017,DEN,DAL,1,0,0,0,0,0,0.0,0.0,7090.0,3921.0,1.0,0.0,15.0,10.0,0.879,0.476,0.260869565217,0.590909090909,3664
1293,2017-18,21700348,12/4/2017,DET,SAS,1,0,0,0,0,0,1.0,1.0,2193.0,4938.0,5.0,3.0,16.0,9.0,1.278,0.518,0.652173913043,0.636363636364,13584
1294,2017-18,21700346,12/4/2017,GSW,NOP,1,0,0,0,0,0,2.0,4.0,1559.0,6750.0,0.0,4.0,6.0,5.0,0.457,1.688,0.521739130435,0.75,31318
1295,2017-18,21700340,12/4/2017,NYK,IND,1,1,0,0,0,0,1.0,0.0,2642.0,19995.0,0.0,2.0,11.0,5.0,0.716,1.393,0.521739130435,0.5,7429
1296,2017-18,21700339,12/4/2017,ORL,CHA,1,0,0,0,0,0,1.0,0.0,3462.0,3592.0,0.0,0.0,5.0,9.0,0.516,1.337,0.380952380952,0.416666666667,9005
1297,2017-18,21700341,12/4/2017,PHX,PHI,1,0,0,0,0,0,1.0,0.0,7468.0,4545.0,3.0,0.0,8.0,7.0,0.618,0.513,0.590909090909,0.333333333333,17670
1298,2017-18,21700349,12/4/2017,WAS,UTA,1,0,0,0,0,0,0.0,1.0,2505.0,5982.0,0.0,1.0,8.0,6.0,0.455,0.493,0.521739130435,0.545454545455,6413
1299,2017-18,21700350,12/5/2017,PHX,TOR,1,0,1,0,0,0,2.0,0.0,7566.0,4545.0,0.0,0.0,7.0,7.0,1.095,0.513,0.666666666667,0.36,14754
1300,2017-18,21700351,12/5/2017,UTA,OKC,1,0,1,0,0,0,2.0,0.0,1737.0,2505.0,1.0,0.0,8.0,8.0,1.285,0.455,0.454545454545,0.541666666667,28928
1301,2017-18,21700352,12/5/2017,WAS,POR,1,0,1,0,0,0,1.0,1.0,3010.0,5982.0,1.0,1.0,9.0,6.0,0.576,0.493,0.565217391304,0.521739130435,11609
1302,2017-18,21700355,12/6/2017,ATL,ORL,1,0,2,0,0,0,0.0,0.0,3592.0,6032.0,0.0,1.0,9.0,9.0,1.337,0.53,0.4,0.217391304348,9726
1303,2017-18,21700356,12/6/2017,DAL,BOS,1,0,2,0,0,0,2.0,0.0,6448.0,7090.0,17.0,1.0,12.0,15.0,1.863,0.879,0.84,0.291666666667,20782
1304,2017-18,21700360,12/6/2017,DEN,NOP,1,0,2,0,0,0,2.0,0.0,1559.0,3921.0,0.0,0.0,6.0,10.0,0.457,0.476,0.5,0.565217391304,5115
1305,2017-18,21700359,12/6/2017,DET,MIL,1,0,2,0,0,0,1.0,1.0,2255.0,4938.0,1.0,3.0,7.0,9.0,0.462,0.518,0.545454545455,0.608695652174,13444
1306,2017-18,21700358,12/6/2017,GSW,CHA,1,0,2,0,0,0,1.0,2.0,3462.0,6750.0,0.0,4.0,5.0,5.0,0.516,1.688,0.409090909091,0.76,18577
1307,2017-18,21700357,12/6/2017,MEM,NYK,1,0,2,0,0,0,1.0,0.0,19995.0,1604.0,2.0,0.0,5.0,9.0,1.393,0.549,0.478260869565,0.347826086957,7992
1308,2017-18,21700361,12/6/2017,MIA,SAS,1,0,2,0,0,0,1.0,1.0,2193.0,3842.0,5.0,3.0,16.0,12.0,1.278,3.335,0.666666666667,0.478260869565,10894
1309,2017-18,21700362,12/6/2017,MIN,LAC,1,0,2,0,0,0,0.0,2.0,17054.0,4667.0,0.0,0.0,6.0,4.0,0.93,0.458,0.363636363636,0.56,11886
1310,2017-18,21700353,12/6/2017,SAC,CLE,1,0,2,0,0,0,2.0,0.0,4053.0,3400.0,1.0,1.0,7.0,6.0,1.138,0.459,0.708333333333,0.304347826087,32134
1311,2017-18,21700366,12/7/2017,HOU,UTA,1,1,3,0,0,0,0.0,1.0,2505.0,6579.0,0.0,2.0,8.0,9.0,0.455,0.985,0.52,0.818181818182,14980
1312,2017-18,21700363,12/7/2017,LAL,PHI,1,0,3,0,0,0,1.0,0.0,7468.0,17054.0,3.0,16.0,8.0,12.0,0.618,4.81,0.565217391304,0.347826086957,40089
1313,2017-18,21700365,12/7/2017,OKC,BKN,1,0,3,0,0,0,0.0,1.0,19995.0,1737.0,0.0,1.0,9.0,8.0,0.648,1.285,0.391304347826,0.478260869565,20225
1314,2017-18,21700364,12/7/2017,WAS,PHX,1,0,3,0,0,0,0.0,1.0,4545.0,5982.0,0.0,1.0,7.0,6.0,0.513,0.493,0.346153846154,0.541666666667,9230
1315,2017-18,21700367,12/8/2017,CHI,CHA,1,0,4,0,0,0,1.0,0.0,3462.0,9474.0,0.0,6.0,5.0,10.0,0.516,2.505,0.391304347826,0.130434782609,14264
1316,2017-18,21700369,12/8/2017,CLE,IND,1,0,4,0,0,0,1.0,2.0,2642.0,4053.0,0.0,1.0,11.0,7.0,0.716,1.138,0.56,0.72,37701
1317,2017-18,21700368,12/8/2017,GSW,DET,1,0,4,0,0,0,1.0,3.0,4938.0,6750.0,3.0,4.0,9.0,5.0,0.518,1.688,0.583333333333,0.769230769231,32129
1318,2017-18,21700377,12/9/2017,LAL,CHA,1,0,5,0,0,0,1.0,0.0,3462.0,17054.0,0.0,16.0,5.0,12.0,0.516,4.81,0.375,0.375,24197
1319,2017-18,21700376,12/9/2017,MIA,BKN,1,0,5,0,0,0,0.0,1.0,19995.0,3842.0,0.0,3.0,9.0,12.0,0.648,3.335,0.416666666667,0.458333333333,14493
1320,2017-18,21700380,12/9/2017,NYK,CHI,1,1,5,0,0,0,0.0,1.0,9474.0,19995.0,6.0,2.0,10.0,5.0,2.505,1.393,0.166666666667,0.5,10876
1321,2017-18,21700382,12/9/2017,OKC,MEM,1,0,5,0,0,0,0.0,1.0,1604.0,1737.0,0.0,1.0,9.0,8.0,0.549,1.285,0.32,0.458333333333,22774
1322,2017-18,21700378,12/9/2017,ORL,ATL,1,0,5,0,0,0,0.0,0.0,6032.0,3592.0,1.0,0.0,9.0,9.0,0.53,1.337,0.208333333333,0.407407407407,7313
1323,2017-18,21700379,12/9/2017,PHI,CLE,1,0,5,0,0,0,2.0,0.0,4053.0,7468.0,1.0,3.0,7.0,8.0,1.138,0.618,0.692307692308,0.541666666667,46007
1324,2017-18,21700383,12/9/2017,SAS,PHX,1,1,5,0,0,0,0.0,1.0,4545.0,2193.0,0.0,5.0,7.0,16.0,0.513,1.278,0.333333333333,0.692307692308,11654
1325,2017-18,21700381,12/9/2017,UTA,MIL,1,0,5,0,0,0,1.0,0.0,2255.0,2505.0,1.0,0.0,7.0,8.0,0.462,0.455,0.583333333333,0.5,9309
1326,2017-18,21700375,12/9/2017,WAS,LAC,1,0,5,0,0,0,0.0,1.0,17054.0,5982.0,0.0,1.0,6.0,6.0,0.93,0.493,0.347826086957,0.56,17561
1327,2017-18,21700390,12/10/2017,ATL,NYK,1,0,6,0,0,0,1.0,0.0,19995.0,6032.0,2.0,1.0,5.0,9.0,1.393,0.53,0.48,0.24,13145
1328,2017-18,21700386,12/10/2017,BOS,DET,1,1,6,0,0,0,1.0,2.0,4938.0,6448.0,3.0,17.0,9.0,12.0,0.518,1.863,0.56,0.814814814815,27462
1329,2017-18,21700387,12/10/2017,DEN,IND,1,0,6,0,0,0,1.0,0.0,2642.0,3921.0,0.0,0.0,11.0,10.0,0.716,0.476,0.576923076923,0.56,14745
1330,2017-18,21700389,12/10/2017,PHI,NOP,1,0,6,0,0,0,2.0,1.0,1559.0,7468.0,0.0,3.0,6.0,8.0,0.457,0.618,0.5,0.52,22547
1331,2017-18,21700391,12/11/2017,BOS,CHI,1,0,0,0,0,0,0.0,1.0,9474.0,6448.0,6.0,17.0,10.0,12.0,2.505,1.863,0.2,0.821428571429,19858
1332,2017-18,21700393,12/11/2017,MIA,MEM,1,0,0,0,0,0,0.0,1.0,1604.0,3842.0,0.0,3.0,9.0,12.0,0.549,3.335,0.307692307692,0.48,5456
1333,2017-18,21700392,12/11/2017,NOP,HOU,1,0,0,0,0,0,1.0,2.0,6579.0,1559.0,2.0,0.0,9.0,6.0,0.985,0.457,0.833333333333,0.518518518519,25560
1334,2017-18,21700395,12/11/2017,POR,GSW,1,0,0,0,0,0,2.0,1.0,6750.0,3010.0,4.0,1.0,5.0,9.0,1.688,0.576,0.777777777778,0.52,25391
1335,2017-18,21700396,12/11/2017,TOR,LAC,1,0,0,0,0,0,0.0,2.0,17054.0,7566.0,0.0,0.0,6.0,7.0,0.93,1.095,0.375,0.708333333333,12867
1336,2017-18,21700398,12/12/2017,DEN,DET,1,0,1,0,0,0,1.0,0.0,4938.0,3921.0,3.0,0.0,9.0,10.0,0.518,0.476,0.538461538462,0.538461538462,5654
1337,2017-18,21700399,12/12/2017,LAL,NYK,1,0,1,0,0,0,1.0,0.0,19995.0,17054.0,2.0,16.0,5.0,12.0,1.393,4.81,0.5,0.4,30999
1338,2017-18,21700401,12/12/2017,PHI,MIN,1,0,1,0,0,0,2.0,1.0,4667.0,7468.0,0.0,3.0,4.0,8.0,0.458,0.618,0.592592592593,0.5,23999
1339,2017-18,21700403,12/12/2017,PHX,SAC,1,0,1,0,0,0,0.0,0.0,3400.0,4545.0,1.0,0.0,6.0,7.0,0.459,0.513,0.307692307692,0.321428571429,4387
1340,2017-18,21700402,12/12/2017,SAS,DAL,1,0,1,0,0,0,0.0,1.0,7090.0,2193.0,1.0,5.0,15.0,16.0,0.879,1.278,0.259259259259,0.703703703704,21804
1341,2017-18,21700400,12/12/2017,WAS,BKN,1,0,1,0,0,0,0.0,2.0,19995.0,5982.0,0.0,1.0,9.0,6.0,0.648,0.493,0.4,0.538461538462,12977
1342,2017-18,21700412,12/13/2017,CHA,HOU,1,0,2,0,0,0,1.0,1.0,6579.0,3462.0,2.0,0.0,9.0,5.0,0.985,0.516,0.84,0.384615384615,15130
1343,2017-18,21700407,12/13/2017,DEN,BOS,1,0,2,0,0,0,1.0,0.0,6448.0,3921.0,17.0,0.0,12.0,10.0,1.863,0.476,0.793103448276,0.555555555556,18222
1344,2017-18,21700405,12/13/2017,LAC,ORL,1,0,2,0,0,0,0.0,0.0,3592.0,17054.0,0.0,0.0,9.0,6.0,1.337,0.93,0.392857142857,0.4,6085
1345,2017-18,21700406,12/13/2017,MEM,WAS,1,0,2,0,0,0,2.0,0.0,5982.0,1604.0,1.0,0.0,6.0,9.0,0.493,0.549,0.518518518519,0.296296296296,4116
1346,2017-18,21700410,12/13/2017,MIL,NOP,1,0,2,0,0,0,2.0,1.0,1559.0,2255.0,0.0,1.0,6.0,7.0,0.457,0.462,0.5,0.6,14096
1347,2017-18,21700404,12/13/2017,OKC,IND,1,0,2,0,0,0,1.0,2.0,2642.0,1737.0,0.0,1.0,11.0,8.0,0.716,1.285,0.592592592593,0.461538461538,31410
1348,2017-18,21700408,12/13/2017,POR,MIA,1,0,2,0,0,0,1.0,1.0,3842.0,3010.0,3.0,1.0,12.0,9.0,3.335,0.576,0.5,0.5,7213
1349,2017-18,21700411,12/13/2017,TOR,PHX,1,0,2,0,0,0,0.0,2.0,4545.0,7566.0,0.0,0.0,7.0,7.0,0.513,1.095,0.310344827586,0.68,7121
1350,2017-18,21700409,12/13/2017,UTA,CHI,1,0,2,0,0,0,0.0,0.0,9474.0,2505.0,6.0,0.0,10.0,8.0,2.505,0.455,0.230769230769,0.481481481481,9192
1351,2017-18,21700417,12/14/2017,DAL,GSW,1,0,3,0,0,0,2.0,0.0,6750.0,7090.0,4.0,1.0,5.0,15.0,1.688,0.879,0.785714285714,0.285714285714,24217
1352,2017-18,21700413,12/14/2017,DET,ATL,1,0,3,0,0,0,0.0,1.0,6032.0,4938.0,1.0,3.0,9.0,9.0,0.53,0.518,0.222222222222,0.518518518519,7876
1353,2017-18,21700414,12/14/2017,NYK,BKN,1,1,3,0,0,0,0.0,1.0,19995.0,19995.0,0.0,2.0,9.0,5.0,0.648,1.393,0.423076923077,0.518518518519,16083
1354,2017-18,21700416,12/14/2017,SAC,MIN,1,0,3,0,0,0,2.0,0.0,4667.0,3400.0,0.0,1.0,4.0,6.0,0.458,0.459,0.571428571429,0.333333333333,6413
1355,2017-18,21700425,12/15/2017,ATL,MEM,1,0,4,0,0,0,0.0,0.0,1604.0,6032.0,0.0,1.0,9.0,9.0,0.549,0.53,0.285714285714,0.214285714286,3623
1356,2017-18,21700424,12/15/2017,BKN,TOR,1,0,4,0,0,0,2.0,0.0,7566.0,19995.0,0.0,0.0,7.0,9.0,1.095,0.648,0.692307692308,0.407407407407,4998
1357,2017-18,21700426,12/15/2017,CHI,MIL,1,0,4,0,0,0,1.0,0.0,2255.0,9474.0,1.0,6.0,7.0,10.0,0.462,2.505,0.576923076923,0.259259259259,9870
1358,2017-18,21700419,12/15/2017,DET,IND,1,0,4,0,0,0,1.0,1.0,2642.0,4938.0,0.0,3.0,11.0,9.0,0.716,0.518,0.571428571429,0.535714285714,8380
1359,2017-18,21700422,12/15/2017,LAC,WAS,1,0,4,0,0,0,2.0,0.0,5982.0,17054.0,1.0,0.0,6.0,6.0,0.493,0.93,0.535714285714,0.423076923077,5529
1360,2017-18,21700427,12/15/2017,NOP,DEN,1,0,4,0,0,0,0.0,2.0,3921.0,1559.0,0.0,0.0,10.0,6.0,0.476,0.457,0.535714285714,0.51724137931,10343
